Name,Salesforce Account ID,Infrastructure Project ID,Contract Start Date,Live,Salesforce Opportunity ID,SFDC Magento Account ID,Status
A.M. Leonard- cloud,,t3guadvfiylba,7/8/20,2/2/21,0061C00000dskRrQAI,0011C00002UCaBhQAL,Live
Cross Company Inc,,lz6dgz56fygqi,7/22/20,1/29/21,0061C00000i2tY9QAI,0011C00002l3IOOQA2,Decommission Submitted
Portobello America,0061C00000hyUvo,rajpamktg65m2,7/22/20,1/28/21,0061C00000hyUvoQAE,0011C00002kJvcRQAS,Live
Zoe & Morgan Limited,,jf55ukbjm3th4,7/19/20,1/28/21,0061C00000fuy5RQAQ,0011C00002cSnEHQA0,Live
BBI COLOMBIA SAS (Tostao),,psmnuewgu4ud2,7/27/20,1/21/21,0061C00000isIzlQAE,0011C00002oCHZoQAO,Decommission Submitted
Bissu Cosmeticos SA de CV,0011O00002SssLuQAJ,eofg4egwet6y4,7/15/20,1/18/21,0061C00000iTJTRQA4,0011C00002mqM3gQAE,Live
High Speed Gear,0011O00002Uya3YQAR,fmdlmcht67zre,7/1/20,1/12/21,0061C00000h7qvbQAA,0011C00002hgtZMQAY,Live
Auto Styling Truckman Group Ltd,,iz73kqbe3a7ec,7/1/20,1/9/21,0061C00000h67ZQQAY,0011C00002helg1QAA,Live
Minelab Americas,,tsqt7n2crbkqg,7/28/20,1/7/21,0061C00000i5PmeQAE,0011C00002f7jiJQAQ,Live
"AV Promotora, S de RL de CV (Acosta Verde - Plaza Sendero)",,muinzqde4z2tk,7/27/20,12/31/20,0061C00000i5Q0CQAU,0011C00002mmq5UQAQ,Decommission in Progress
Servicios Sociales Grassi SA - Grupo Grassi,,wwu7tcdxqok4m,7/6/20,12/21/20,0061C00000iSeTpQAK,0011C00002mpel8QAA,Live
Unilever NV #13 - B2B Russia [Small],https://adobe.my.salesforce.com/0011O00002QDJhuQAH,dp4e56qmexovq,7/13/20,12/17/20,0061C00000iraYvQAI,0011C00001pBxPKQA0,Live
Eden Park (Flanker SAS),,s63qfuir6v66q,7/13/20,12/16/20,0061C00000fR3QyQAK,0011C00002ZiLy5QAF,Decommission Submitted
Comercializadora FFA Ltda. (Ensucasa.cl),,ezju6xeceoj6w,7/20/20,12/9/20,0061C00000irYo3QAE,0011C00002oBXQEQA4,Decommission in Progress
AnimalPak,,jdczbznysivx2,7/1/20,12/8/20,0061C00000gJthIQAS,0011C00002dlkPNQAY,Live
Wine Trade Asia Pte Ltd,0011O00002KxIJnQAN,mce6igvyovb7u,7/1/20,12/1/20,0061C00000XCgIBQA1,0011C00001ufOy6QAE,Live
Imperio das Maquiagens,,z3c3srmen27yy,7/1/20,11/29/20,0061C00000iShQ8QAK,0011C00002mphplQAA,Decommissioned
Casio Brasil Comercio de Produtos Eletronicos Ltda.,,wr6puz22pyrcs,7/24/20,11/23/20,0061C00000hypBiQAI,0011C00002kKJd1QAG,Live
ScentAir Technologies,,3ydebl4hkcoie,7/17/20,11/20/20,0061C00000YsLN6QAN,0011C00002X32tJQAR,Live
Biomega ApS,,flx44dc7uzqi6,7/7/20,11/17/20,0061C00000i6KpLQAU,0011C00002mntoZQAQ,Live
Basler AG,,a7w2ghcdmtdga,7/1/20,11/16/20,0061C00000gbi4uQAA,0011C00002f7PnBQAU,Live
Leading Edge Group Ltd,,qdh5mj63ciyua,7/1/20,11/9/20,0061C00000gJLCBQA4,0011500001IgNUxAAN,Decommission Submitted
Vistacor Ind. e Comércio do Vestuário Ltda. - Lua Lua,,zkvpu4qcxyo24,7/9/20,11/5/20,0061C00000iSBksQAG,0011C00002mobOiQAI,Live
"Olympic Color Rods, Inc.",,fuzc56wmrw4ee,7/15/20,10/29/20,0061C00000i5M7xQAE,0011C00002mmvu4QAA,Live
Panini SPA,0011O00002SsvfLQAR,xtkr2hkaowsqo,7/15/20,10/22/20,0061C00000WvhACQAZ,0011C00002kIwvcQAC,Live
Hemingways Marketing Services Ltd,,q5hw4jukteil2,7/10/20,10/15/20,0061C00000iTbaNQAS,0011500001Iio5gAAB,Live
A LOJA DO GATO PRETO,,p3vr5lqbt65x6,7/1/20,10/1/20,0061C00000hyYrTQAU,0011500001nI89gAAC,Live
Stone S.A. - Central Oeste,,vw5gpmancnsui,7/21/20,9/29/20,0061C00000i4pccQAA,0011C00002l5QYCQA2,Live
"Simpress Comercio, Locação e Serviços S/A",,crtbd7hdwd6mq,7/31/20,9/22/20,0061C00000h85JmQAI,0011C00002hhCDOQA2,Live
Unilever NV #16 - B2B Israel (New) [Small] [Reprovision],,pdi4uv6axby3s,7/16/20,8/28/20,,0011C00001pBxPKQA0,Current
La Coqueta Kids ltd Pro,,lonxtlxsh6gju,7/6/20,8/6/20,0061C00000iTc7qQAC,0011C000025PgVIQA0,Decommission Submitted
Sparta Cloud Sandbox Account,,6fck2obu3244c,7/9/20,7/9/20,0061C00000d5Y4DQAU,0011500001MbNtJAAV,Live
Outdoor Supacentre Pty Ltd - #2 USA Instance,,k5ziehfs4szlo,1/13/20,,,,Decommission Submitted
State of Oklahoma Office of Management and Enterprise Services (OMES) DR2054010,,bb6nc5qtbvbh2,1/15/20,,0061C00000iuDegQAE,0011C00002f8JQ4QAM,Current
Arlington Camera Inc.,,hhcstsyvumvx4,1/29/20,,0061C00000gJ9WdQAK,0011C00002dkoySQAQ,Decommissioned
Unilever NV #08 - B2B Israel [Small],,clbrebmxiuvxq,1/16/20,,0061C00000gaaBzQAI,0011C00001pBxPKQA0,Decommission Submitted
"Alert Services, Inc",,ncki74lqsazcw,1/27/20,,0061C00000fuFmmQAE,0011C00002cRlVHQA0,Decommission Submitted
Velilla Confección Industrial S.A.,0011O00002KzBEUQA3,atzt4qsxx6g2m,1/10/20,,0061C00000fRtQHQA0,0011C00002bQGI3QAO,On Hold
Fashion Trade Scandinavia Oy (House of Brandon),,upsde7apkjoos,1/1/20,,0061C00000fQHoaQAG,0011C00002dkp7PQAQ,Current
Bicicletas Milan - Industrias Bicicletas Milan SA,,qsqmtfsbp7yva,1/1/20,,0061C00000fS0AxQAK,0011C00002bQRfDQAW,Current
"Blue Stripe LLC, dba Fresh Produce Clothing",,kysn66senibbi,1/27/20,,0061C00000d5uWOQAY,0011C00002R3wTTQAZ,Decommission Submitted
Logan Outdoor Products (DBA: Camp Chef),,aeil5z6zy34bk,1/20/20,,0061C00000bXfdVQAS,0011500001a7A1CAAU,Decommission Submitted
Grundfos Holding A/S,,qwv2uvcxd3iao,1/3/20,,0061C00000fOsuhQAC,0011C00002R7OX7QAN,Decommission Submitted
TDot Performance LTD,,6jzbm5baznlnk,1/30/20,2/7/23,0061C00000d3x6kQAA,0011C00001z641pQAA,Live
Weta Workshop Ltd,,y322idlcgse6s,1/31/20,10/4/22,0061C00000dtNqBQAU,0011C00002UE5IXQA1,Live
Baptist Sunday School Committee - Bogard Press,0011O00002KzBEvQAN,q5qz4bxmmial6,1/1/20,7/22/22,0061C00000fQMe1QAG,0011C00002ZhVHUQA3,Live
Riders Deal / Regular Trade,0011O00002KzBEqQAN,am5tm22yxzfj4,1/27/20,6/22/22,0061C00000gJ5yJQAS,0011C00002dkl2VQAQ,Live
Sigma Corporation of America,,jo423jsyupao4,1/21/20,5/25/22,0061C00000f2ZLxQAM,0011500001azfOLAAY,Live
Petbarn Pty Ltd.,,53dbyr6wz6esm,1/1/20,4/5/22,0061C00000gKL1WQAW,0011500001IicvYAAR,Live
Amer Sports -Arctery'x North America - Instance #14,,xpfxkhsv3lm7s,1/30/20,2/4/22,,0011C00002R55tLQAR,Live
Doite - Comercial Outdoor Sport Ltda.,0011O00002KzBExQAN,e6qirincwb4nk,1/7/20,1/10/22,0061C00000ePZ6IQAW,0011C00002W20TwQAJ,Live
Outdoor Supacentre Pty Ltd - #1 AUS Instance,,yqnz2m3gahlmi,1/13/20,7/13/21,0061C00000c8CmBQAU,0011500001RUGAfAAP,Live
JBK Group / Event Source + B2B,,yaijkwif5nmou,1/2/20,5/19/21,0061C00000c8EVBQA2,0011C00002X5YiqQAF,Live
New York State Industries for the Disabled (NYSID),,4d2pkvmorqzaa,1/6/20,5/15/21,0061C00000fQsfPQAS,0011C00002ZiA8OQAV,Live
Performance Designed Products,,p2go5z66lb45g,1/14/20,4/29/21,0061C00000duD6xQAE,0011C00002V4hCFQAZ,Live
Difuzed BV,,ec7vua74mxtpe,1/16/20,4/14/21,0061C00000drrCZQAY,0011C00002T1KAeQAN,Live
Hanger Inc Cloud-pro,0013000000wgnRYAAY,cdfc3vwc43inw,1/6/20,4/2/21,0061C00000fuU90QAE,0011500001IiH16AAF,Live
PT Multitrend Indo (dba PT Kanmo Retail),,4ech4jivtpbhq,1/9/20,3/4/21,0061C00000fSHeoQAG,0011500001RWQb7AAH,Live
The Upper Deck Company,,ta4ab3blybalw,1/27/20,2/4/21,0061C00000bAuqvQAC,0011C00002EoirJQAR,Live
International EZ-Up,,2k3eu2xdce2go,1/13/20,1/14/21,0061C00000b9nfOQAQ,0011500001IguB9AAJ,Live
Agrial,,epnkxgblpv2aw,1/21/20,1/5/21,0061C00000ePB9VQAW,0011C00002W1YTSQA3,Live
Kingfisher Information Technology Services (UK) Limited,,jlqq3i4tv4gxi,1/20/20,12/31/20,0061C00000eNsnEQAS,0011500001IiYXAAA3,Live
Base London Ltd,,iv4lmn3n5m5ci,1/15/20,12/22/20,0061C00000gHw7bQAC,0011C00002dj7YQQAY,Decommission Submitted
Mueller,,beolckwdjbrhy,1/6/20,12/14/20,0061C00000fv06qQAA,0011500001mO85tAAC,Live
AGCD MARKETING BUSINESS LTDA - Elfcar,,qey5tgijziqqe,1/9/20,12/14/20,0061C00000gZ5OCQA0,0011C00002f7d5mQAA,Decommission in Progress
Teletec,,5qomaydhe7fhq,1/2/20,12/9/20,0061C00000fvUW5QAM,0011C000020HmalQAC,Live
Carnegie Fabrics,,e5wi45dkyhvk4,1/9/20,12/8/20,0061C00000f0kqgQAA,0011C00002SzglZQAR,Live
Frontier Natural Products Co-op (Frontier Cooperative),,apvamgsmqhkum,1/29/20,12/4/20,0061C00000h7s2zQAA,0011500001IigfmAAB,Live
"Fittings Unlimited, Inc.",,4w3cfgathekzw,1/1/20,11/30/20,0061C00000gHF70QAG,0011C00002cUZCbQAO,Live
Gerflor SAS,,uad6gxsgp3ww6,1/2/20,11/26/20,0061C00000dqLRjQAM,0011C00002SyBgSQAV,Live
The Coca-Cola Company,,qzztqtkc5qwby,1/1/20,11/16/20,,0011500001IibtGAAR,Live
W.C. Bradley Instance 4 of 5 (Charbroil),0011O00002KxInGQAV,6lqwsirvjelmu,1/29/20,11/12/20,0061C00000h7N6cQAE,0011500001IinaBAAR,Live
"Lakestone Enterprises, LLC (Heirloom Traditional Paint)",,yqpxfpkmehg7i,1/6/20,11/6/20,0061C00000f2ggmQAA,0011C00002YVBYdQAP,Live
Marc Dorcel SA,,uq4rrauqs3xle,1/2/20,11/5/20,0061C00000fvVWIQA2,0011500001Iiq9JAAR,Live
The PAS Group Limited,,tl5dgkz3i5deg,1/1/20,10/29/20,0061C00000cUhEoQAK,0011500001IibtXAAR,Decommission Submitted
SBS PRO,,hu5ehmpew37sq,1/14/20,10/9/20,0061C00000dS9CVQA0,0011C00002R5zEGQAZ,Decommission Submitted
Action Industrial,,qgqsys3i74emu,1/14/20,10/5/20,0061C00000YsVaEQAV,0011500001IgRFRAA3,Live
Marimekko (B2C),,oys4oj62fl2i6,1/8/20,9/29/20,0061C00000fPEQcQAO,0011500001IgYOMAA3,Live
Original Works Yours Inc.,,2os47pqggz73u,1/6/20,9/22/20,0061C00000fQMQTQA4,0011C00002ZhV41QAF,Live
Stichting Koninklijk Nederlands Normalisatie Instituut (NEN),,mu2hs5dfc7rku,1/6/20,9/21/20,0061C00000f1tNGQAY,0011C00002YTenTQAT,Live
Almacenes Anfora S.A. de C.V.,,esni6ebsp2tea,1/2/20,9/18/20,0061C00000ZtJipQAF,0011C000023qmOxQAI,Live
Kurt S. Adler Inc.,,yhgtotnw2uets,1/27/20,9/16/20,0061C00000h9cLCQAY,0011C00001yVBzKQAW,Live
Woop Ltd,,mqmnyjncf3hci,1/21/20,9/16/20,0061C00000fuy3VQAQ,0011C00002cSnBXQA0,Live
Unison Home,,nvtrcfibuaxfy,1/31/20,9/15/20,0061C00000dUAiiQAG,0011C00002S77lOQAR,Live
Puuilo Oy,,ddenizi2p3pla,1/15/20,9/15/20,0061C00000cUi2eQAC,0011C00002LXImUQAX,Live
Tenacta Group S.p.a,,etm62xrzge3jq,1/31/20,9/14/20,0061C00000gHyeMQAS,0011C00002GJMEUQA5,Live
DISTRIBUIDORA JUMBO CENTER CIA - Provedy,,ry4uak3zw3pse,1/28/20,8/31/20,0061C00000fPJzzQAG,0011C00002ZgNYfQAN,Decommission Submitted
Blundstone Australia Pty Ltd,,qhdxyu3pagheu,1/1/20,8/26/20,0061C00000d4wF2QAI,0011C000023rA45QAE,Live
EMC Business Solutions / BeachComber HotTubs,,nfxtx4vssxb3a,1/6/20,8/16/20,0061C00000fRoLrQAK,0011500001IhdzSAAR,Live
Tower Boots London Ltd,,fmeeyghr46klm,1/13/20,8/14/20,0061C00000XWuOiQAL,0011C00001yT4OtQAK,Decommission Submitted
The Gordian Group,0011400001aWBDJAA4,7edlda2ifbgfe,1/14/20,8/9/20,0061C00000gKLcDQAW,0011C00002R77CSQAZ,Live
John Smedley Ltd,,x3wb2b263cz2g,1/1/20,8/6/20,0061C00000fsNkbQAE,0011500001Ih72WAAR,Live
Lococo Sports (DBA: Soccerloco),,ef4zmmvmnwrs2,1/15/20,8/4/20,0061C00000d2MauQAE,0011C00002Eqsl7QAB,Decommission in Progress
SkillsUSA,,dc7pphnyabkve,1/2/20,8/4/20,0061C00000fuZvkQAE,0011C00002cSHmBQAW,Live
Esquire Retail Limited t/a Clintons,0011O00002KxINAQA3,doebyhja73fpo,1/2/20,7/22/20,0061C00000c8ODPQA2,0011500001IijEDAAZ,Decommissioned
Cardio Partners,,whd7dbeorrc7s,1/2/20,7/21/20,0061C00000dTHLUQA4,0011C00002S4tyeQAB,Live
Grupo Tova,,ixiazupf4mm62,1/15/20,7/1/20,0061C00000fs5omQAA,0011C00002bRh9DQAS,Live
DROP S.r.l (Cesare Paciotti),,sjybwlazwcmtg,1/13/20,6/26/20,0061C00000fOhZqQAK,0011C00002ZfhvEQAR,Decommission in Progress
G-form,,ueablbvtceq3u,1/9/20,6/24/20,0061C00000fPxxIQAS,0011C000021q3fPQAQ,Live
Ocean Drop,,abbgqe3sfimb4,1/3/20,6/24/20,0061C00000gI74KQAS,0011C00002bQeDsQAK,Live
America's Test Kitchen,,6n6aknjxuqzvm,1/20/20,6/22/20,0061C00000fRptNQAS,0011C00002bQC7eQAG,Live
Nomination S.r.l,,evp4uvs7kctty,1/13/20,6/22/20,0061C00000gJvLMQA0,0011C00002dln1mQAA,Live
American Medical Sales and Rentals LLC + BI Pro,,oiquvz7c2dog2,1/6/20,6/9/20,0061C00000gKpTlQAK,0011500001IhW88AAF,Live
Broxap Limited,,4bmvjtxhkpese,1/13/20,6/2/20,0061C00000YtpaqQAB,0011C00002R4wpuQAB,Decommission Submitted
Bocconi Università Commerciale Luigi Bocconi,,amlhpkjdjowp4,1/2/20,5/25/20,0061C00000gJ4foQAC,0011C00001okWdIQAU,Live
Unilever NV #09 - B2B Colombia [Small],,parjbvdgoywss,1/16/20,5/11/20,0061C00000gaaCsQAI,0011C00001pBxPKQA0,Decommission Submitted
"Toast, Inc.",,4k3vhjvdrexyw,1/7/20,5/4/20,0061C00000Y9TXeQAN,0011C00002LW6MwQAL,Live
Ayr Equestrian,,o2uprqu7dvrs2,1/6/20,4/24/20,0061C00000gJvN3QAK,0011C00002dln9gQAA,Decommission Submitted
Stony Creek Brands 2.0 (Uno Alla Volta),,ofucpcwelustq,1/31/20,4/14/20,0061C00000h7bGvQAI,0011500001Xq6OnAAJ,Live
District General Trading Co. W.L.L,,zostby6cvrcx2,1/1/20,4/10/20,0061C00000f09kVQAQ,0011C00002YRlw8QAD,Live
Sourcebooks,,kolnt6avkh4uo,1/7/20,3/26/20,0061C00000X9fIzQAJ,0011500001IiU4BAAV,Live
Mahmood Apparels Limited,,zewlt4dpkhenu,1/15/20,3/25/20,0061C00000fthitQAA,0011C00002cR61VQAS,Decommission Submitted
Atlas Industria de Eletrodomésticos Ltda.,,qgfgrwvxxm25o,1/24/20,3/23/20,0061C00000du6B9QAI,0011C00002S8DvPQAV,Live
Naturasi (EcorNaturaSì S.p.A.),,g6cuhgma23nxg,1/1/20,3/3/20,0061C00000f2lkTQAQ,0011C00002YVHJCQA5,Live
Grand Ole Opry,,ooyelftwq3iic,1/10/20,2/26/20,0061C00000gIeCiQAK,0011500001IgG6QAAV,Decommission Submitted
Dallas China International - 2nd Cloud Instance (Leatherology),,tlyle5xikqqyo,1/6/20,2/25/20,0061C00000ZZoFRQA1,0011500001Ii1J0AAJ,Live
Flipside Distributions,,3q5rx4e3kpy7u,1/13/20,2/17/20,0061C00000fuyNLQAY,0011C00002cSnWBQA0,Live
Grupo DAISA S.A .de C.V - Bizzarro,,wai3mfpdw7ans,1/2/20,2/5/20,0061C00000fta3GQAQ,0011500001ay8O9AAI,Live
MAANA SAS,,7y23ul26cvyto,5/28/20,,0061C00000gLKJAQA4,0011C00002f5I4QQAU,Decommission Submitted
Alshaya - River Island_Not_Used_Since_Apr_2023,,ra3jd2klmoqgs,5/5/20,,,MAG001497634,Decommission in Progress
Cooperativa Veiling Holambra,,qu7yx3pqr6hwq,5/29/20,,0061C00000gYm2fQAC,0011C00002f6h41QAA,Decommission Submitted
Enovate Lifestyles Pvt. Ltd (Candere),0011O00002KzBOMQA3,hcgpx6hxwzycg,5/11/20,5/25/23,0061C00000kA3UEQA0,0011C00002cRusaQAC,Live
C & M Hydraulic Tool Supply,,datfebtetjmyi,5/27/20,2/8/23,0061C00000ha3FLQAY,0011C00002jAW1LQAW,Live
Kennicott Brothers Company,,cgcb2swj7szw2,5/18/20,1/4/22,0061C00000f3evIQAQ,0011C00002ZfdbxQAB,Live
Hubbl,,zni2cv2bdpr42,5/12/20,12/21/21,0061C00000h8ohYQAQ,0011C00002hi3HXQAY,Decommission in Progress
US Supply Company,,n5otlpsg7ckpg,5/15/20,11/24/21,0061C00000hysPIQAY,0011C00002dkksQQAQ,Decommission Submitted
Wheelhero - Dunford,,yhejgibfgmm3g,5/20/20,10/27/21,0061C00000h98hqQAA,0011C00002l3sUgQAI,Live
Enterprise-JF/OV - Reed Exhib - MGTO-DR2621613,,rh2algyxpu4qq,5/1/20,9/1/21,0061C00000i2ZImQAM,0011C00002GMx30QAD,Live
Electro-Matic Ventures,,plt5lef7b6o4m,5/1/20,8/19/21,0061C00000dTIBBQA4,0011C00002S4vY9QAJ,Live
BOB & PETE'S BAKERY PTY LIMITED,,o6jvwpb6i2new,5/4/20,7/15/21,0061C00000garOrQAI,0011C00002gGmCNQA0,Live
Agri Parts UK Limited (Apukonline),,es2aa3kclkvc4,5/29/20,3/22/21,0061C00000gbhNGQAY,0011C00002gHmL0QAK,Live
Arpo Global Ltd (Southgate),,hnyk6yo4naj5w,5/14/20,3/15/21,0061C00000gKE2tQAG,0011C00002dm915QAA,Live
Libreria Antartica Plaza Ltda,,n7zslzm4ppemq,5/4/20,3/11/21,0061C00000h7aJzQAI,0011C00002hgYQnQAM,Live
Mud Pie Inc.,,umi7pyfs4pnbg,5/1/20,3/1/21,0061C00000ePfnpQAC,0011C00002W28d8QAB,Live
Enterprise - Yamaha - Magento DR2670089,0011O00002QEv34QAD,ozxsgfbvrebvk,5/19/20,2/24/21,0061C00000iS5nPQAS,0011C00002mp2aAQAQ,Live
BASF S/A,,kptve4tbc6bm2,5/24/20,2/23/21,0061C00000i2LsKQAU,0011C00002l2akGQAQ,Live
Newslink PTY LTD (Lagardere-Traspac),,l4eicd6jlypne,5/11/20,1/20/21,0061C00000fRtAIQA0,0011C00002l5RLEQA2,Live
Borough Box Ltd,,xv45z3q3xfgv4,5/29/20,1/19/21,0061C00000i2qUsQAI,0011C00002R50hXQAR,Live
Marc Phillips Rugs,,eaczy6id7tpqe,5/8/20,1/8/21,0061C00000i38jKQAQ,0011C00002l3ZuPQAU,Live
Verdant Tea LLC,,d3xhxvaqtycgq,5/4/20,12/11/20,0061C00000i2SjkQAE,0011C00002l2i7SQAQ,Live
Benchmark Education Company,,4c5imwjpcmpjc,5/29/20,12/9/20,0061C00000gaxnjQAA,0011C00002gGvMZQA0,Live
Pos Malaysia Bhd,,jryx5fjdmk64q,5/1/20,11/29/20,0061C00000h8sf3QAA,0011C00002f7s43QAA,Live
Audax A&I. B.V.,,sggfkl4jqoniy,5/1/20,11/27/20,0061C00000fR1xfQAC,0011C00002ZiJicQAF,Decommission in Progress
African Eastern (near east) (BVI) Limited,,ilo4lkt4j2hhk,5/27/20,11/23/20,0061C00000i48WCQAY,0011C00002l4iRdQAI,Live
Finnish Red Cross,,dch4c2etqr33y,5/5/20,11/17/20,0061C00000h9iM1QAI,0011C00002j9A9BQAU,Live
ABC SAL (Lebanon),,fhr3ebdetvz5w,5/29/20,11/16/20,0061C00000bxsnhQAA,0011C00002Ig5SHQAZ,Decommission in Progress
Enterprise -  DX With ALPENITE SRL for BARILLA G. E R. FRATELLI S.P.A,00130000016aASIAA2,kipqz3uap4qky,5/1/20,11/16/20,0061C00000i3fTQQAY,0011C00002f7PdaQAE,Live
Akira Beauty International Limited,,clo7ogzok2phi,5/26/20,11/11/20,0061C00000gbDWLQA2,0011C00002gHEG9QAO,Decommission Submitted
Laguna Cellar,,7asvplyoxseny,5/18/20,11/4/20,0061C00000i389WQAQ,0011C00002l3Z9TQAU,Live
Gallaher Ltd,0011O00002SssLzQAJ,tjubn3ryonlw4,5/20/20,11/3/20,0061C00000hyXnQQAU,0011C00002kK5ozQAC,Live
Sleep Design Ltd,,sb6smwmmq52bi,5/25/20,11/3/20,0061C00000h8lCvQAI,0011C000020ICHTQA4,Decommission Submitted
CDS Global Limited (Great Magazines / Bauer),,2owmsmoxsewgg,5/25/20,10/27/20,0061C00000gYVASQA4,0011C00002f6Cd4QAE,Live
Peel-Works Private Limited,,oveoutrtcdoxa,5/21/20,10/18/20,0061C00000i4qolQAA,0011C00002l5RSFQA2,Decommission in Progress
Prime Distributors,,odov5skmxyekc,5/4/20,10/15/20,0061C00000i3Zl0QAE,0011C00002l41SBQAY,Live
Breakers & Controls NJ INC,,354waieofhqgw,5/26/20,9/22/20,0061C00000hZvw7QAC,0011C000027JjVjQAK,Decommission Submitted
Kitchen Resources Inc. - Cabinets.com,,wev2b6jclm5ks,5/5/20,9/18/20,0061C00000hazDnQAI,0011500001IiQWRAA3,Live
Garmin Chile Ltda. - moved to Pro (ifv7hfaq2uepi),,qp5ztey6ox24i,5/4/20,9/16/20,0061C00000WvPFXQA3,0011C00002kIcuIQAS,Live
Byrne,,wmsabvepkoeg6,5/26/20,9/9/20,0061C00000WvoYTQAZ,0011C00002gDrJhQAK,Live
United Commerce Group Scandinavia AB,,sdvxir53n7vim,5/1/20,8/26/20,0061C00000hZRQ3QAO,0011C00002j9odVQAQ,Live
Enterprise - Amorepacific Corp_Singapore_DR2626655,00130000010K7WkAAK,kqevkj6gpg7si,5/1/20,8/18/20,0061C00000i3xGaQAI,0011C00002R7P4BQAV,Live
ExpressMed (New),,4iei2nn6rfg52,5/25/20,8/17/20,0061500000RqfqHAAR,0011500001a7q0cAAA,Decommission Submitted
FinerFilters Ltd - Starter,,skgf53svryxle,5/4/20,7/30/20,0061C00000i3clHQAQ,0011C00002l45PDQAY,Decommission Submitted
"ENVIRONMENTAL SYS RESEARCH INSTITUTE, INC (ESRI)",00130000010LSF9AAO,tlv2lgjkzznfc,5/11/20,7/10/20,0061C00000i5JZAQA2,0011C00002IfdPVQAZ,Decommission Submitted
Nutrition & Santé,,rbejsz7sb4fgu,5/4/20,7/7/20,0061C00000gYTXvQAO,0011C00002f6AT2QAM,Live
Neogrid,,j73spvr5xv2j2,5/11/20,7/1/20,0061C00000eRpG4QAK,0011C00002l2KemQAE,Decommission in Progress
Malin + Goetz Pro,,7aaubyvjk3xsg,5/7/20,6/17/20,0061C00000dUPvRQAW,0011500001IiiIxAAJ,Live
Alshaya Mothercare,0011O00002QD4XdQAL,z3gmkbwmwrl4g,5/31/20,10/26/17,0061C00000eRmK9QAK,0011500001IgG6EAAV,Live
Alshaya - Pottery Barn Kids,0011O00002QD4XdQAL,pyudokdb2kumk,3/31/20,,0061C00000h73NXQAY,0011500001IgG6EAAV,Live
SWiM Worldwide Pty Ltd,,ienear25th5fi,3/2/20,,0061C00000dqKQmQAM,0011C00002SyALzQAN,Decommission in Progress
KLM | New Shopping Experience DR2553809,,nhjgycgnvm3xw,3/1/20,,0061C00000hZrWQQA0,0011500001Iiq6HAAR,Decommission Submitted
Ide House of Brands AS,,sruwhwu76pw26,3/31/20,,0061C00000gK2S5QAK,0011C00002dlvN9QAI,On Hold
Rosch Fashion GmbH & Co. KG,,o5irtr7guuzza,3/2/20,,0061C00000h67hpQAA,0011500001IhPzJAAV,Decommission Submitted
Orange Lux - DR2610611,,76psfv3wag3fe,3/23/20,,0061C00000hy8fwQAA,0011C00002kJWEhQAO,Live
Boehringer Ingelheim,,affaudtjs7mf2,3/6/20,,0061C00000WvN6hQAF,0011C00002kIacrQAC,Current
Blitz Sports (Blitz Corporation Ltd),,lwubgsp4tjzs6,3/9/20,,0061C00000gK9VIQA0,0011500001IiRF0AAN,Current
Leekes Limited,,nkgpknkinftku,3/1/20,2/13/23,0061C00000bwk3qQAA,0011500001IhMeVAAV,Live
First Book,,s4cpc3z2jb3ja,3/27/20,9/26/22,0061C00000gYXjUQAW,0011500001IidvZAAR,Live
Equippers,,nxz2jh7nkx4xa,3/2/20,8/31/22,0061C00000Y8hkTQAR,0011C00001x0QidQAE,Live
Playcore 2,,zhfi63cnoozr4,3/3/20,7/28/22,,0011C00002f85S6QAI,Live
Playcore 3,,4lvjrtix2dslc,3/3/20,5/26/22,,0011C00002f85S6QAI,Live
MIP Inc,,eup3yaile4wu4,3/23/20,4/4/22,0061C00000WvL7dQAF,0011C00002kIYf3QAG,Live
Ira Green Inc. Cloud Conversion,,kbjipsqfuw4lm,3/31/20,12/14/21,0061C00000fuGqSQAU,0011500001Iin32AAB,Live
Work in Progress Textilhandels GmbH (Carhartt),,p2x5ft7a2g4p4,3/2/20,12/14/21,0061C00000ZsLExQAN,0011C000021rYCxQAM,Decommission Submitted
LMI Shared Services Ltd (DBA Les Mills) #2 - Portal,,hsrc43akidy2u,3/2/20,12/7/21,,0011500001IicvBAAR,Live
Deslauriers,,6fhyqgykgt2uo,3/8/20,11/30/21,0061C00000gbK2fQAE,0011C00002gHMNKQA4,Live
Anne Fontaine USA,,bmvzxvw7kg2jm,3/4/20,8/11/21,0061C00000gaVJFQA2,0011500001IihUXAAZ,Live
CCIdom Chemical Consultants,,vqvz5wbd5u574,3/2/20,8/10/21,0061C00000gHOVDQA4,0011C00002SxR7SQAV,Decommission Submitted
Playcore,,iu4ipzs5poods,3/3/20,7/2/21,0061C00000gZLASQA4,0011C00002f85S6QAI,Live
YT-Tainment GmbH - HOLYMESH,,pmfuetp3mxldo,3/2/20,6/25/21,0061C00000h67unQAA,0011C00002helwOQAQ,Decommission in Progress
Farlows Ltd,,z25rmsrghmg7y,3/1/20,6/24/21,0061C00000gJT4xQAG,0011500001IiiKvAAJ,Live
AD Barbieri,,vvv4e6wx33iwa,3/31/20,4/13/21,0061C00000fvKnfQAE,0011C00002cTJQFQA4,Live
ESPO (Leicestershire County Council),,35rxxpaigx3lo,3/2/20,4/7/21,0061C00000ZtvYyQAJ,0011C000023rSRlQAM,Live
